step,token_id,token_str,logprob,surprisal,entropy,margin,top5_ids,top5_tokens,top5_logprobs
278,41210,Ġlooming,-4.152752876281738,4.152752876281738,2.9390432834625244,0.01635885238647461,"[7429, 36199, 3878, 14673, 4255, 20420, 6686, 24014, 72363, 9718, 10502, 4279, 41210, 28819, 35012, 40391, 7472, 17084, 45129, 62206, 3804, 6347, 15426, 65820, 92013, 54757, 4133, 37066, 41121, 59738, 113503, 41435, 49551, 5777, 7997, 57288, 5631, 116650, 70174, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","['Ġscene', 'Ġconfrontation', 'Ġroom', 'Ġgathering', 'Ġpath', 'Ġchaos', 'Ġcold', 'Ġshadows', 'Ġflickering', 'Ġcrowd', 'Ġunknown', 'Ġsource', 'Ġlooming', 'Ġgrim', 'Ġmadness', 'Ġchilling', 'Ġdanger', 'Ġdarkness', 'Ġunfolding', 'Ġfray', 'Ġgroup', 'Ġthreat', 'Ġhorror', 'Ġabyss', 'Ġenigma', 'Ġunsettling', 'Ġothers', 'Ġgloom', 'Ġunseen', 'Ġmenacing', 'Ġencroaching', 'Ġmaze', 'Ġhorrors', 'Ġsituation', 'Ġspect', 'Ġcrumbling', 'Ġdoor', 'Ġprecipice', 'Ġcarnage', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>']","[-1.6527528762817383, -1.7420377731323242, -2.0991811752319336, -3.081324577331543, -3.170609474182129, -3.2598962783813477, -3.4384660720825195, -3.5277528762817383, -3.795609474182129, -3.9741811752319336, -4.0634660720825195, -4.152752876281738, -4.152752876281738, -4.242037773132324, -4.242037773132324, -4.242037773132324, -4.420609474182129, -4.420609474182129, -4.420609474182129, -4.420609474182129, -4.509896278381348, -4.599181175231934, -4.599181175231934, -4.599181175231934, -4.599181175231934, -4.688467979431152, -4.956324577331543, -4.956324577331543, -4.956324577331543, -4.956324577331543, -4.956324577331543, -5.045609474182129, -5.045609474182129, -5.134896278381348, -5.134896278381348, -5.134896278381348, -5.224181175231934, -5.224181175231934, -5.313467979431152, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
279,18388,Ġappar,-3.4038734436035156,3.4038734436035156,2.33571195602417,0.10735449194908142,"[6347, 10289, 7799, 92013, 101198, 7472, 18388, 7348, 11204, 3074, 7058, 49653, 17084, 36199, 7319, 14570, 4369, 3804, 7997, 14962, 37979, 10502, 16023, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]","['Ġthreat', 'Ġfigures', 'Ġpresence', 'Ġenigma', 'Ġspecter', 'Ġdanger', 'Ġappar', 'Ġforms', 'Ġfaces', 'Ġform', 'Ġfigure', 'Ġmenace', 'Ġdarkness', 'Ġconfrontation', 'Ġmist', 'Ġthreats', 'Ġface', 'Ġgroup', 'Ġspect', 'Ġshadow', 'Ġsilhouette', 'Ġunknown', 'Ġentities', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<']","[-1.261016845703125, -1.7372074127197266, -1.7967320680618286, -2.8681602478027344, -2.9574451446533203, -3.3145885467529297, -3.4038734436035156, -3.5824451446533203, -3.671731948852539, -3.761016845703125, -3.8205413818359375, -4.028873443603516, -4.341373443603516, -4.475301742553711, -4.653873443603516, -4.743160247802734, -4.83244514465332, -5.011016845703125, -5.278873443603516, -5.368160247802734, -5.368160247802734, -5.45744514465332, -5.45744514465332, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
280,3671,itions,0.0,-0.0,-0.0,1.0,"[3671, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]","['itions', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<', '>>POS_12<<', '>>POS_13<<', '>>POS_14<<', '>>POS_15<<', '>>POS_16<<', '>>POS_17<<', '>>POS_18<<', '>>POS_19<<', '>>POS_20<<', '>>POS_21<<', '>>POS_22<<']","[0.0, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
281,6064,Ġtowards,-3.2197351455688477,3.2197351455688477,0.7703641653060913,0.5450243949890137,"[2035, 2305, 6064, 2037, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]","[',', 'Ġand', 'Ġtowards', '.', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<', '>>POS_12<<', '>>POS_13<<', '>>POS_14<<', '>>POS_15<<', '>>POS_16<<', '>>POS_17<<', '>>POS_18<<', '>>POS_19<<']","[-0.30306920409202576, -1.642356038093567, -3.2197353839874268, -3.576878547668457, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
282,3493,Ġanother,-0.6622375845909119,0.6622375845909119,1.2058038711547852,0.22273433208465576,"[3493, 2278, 2265, 2710, 2296, 10502, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]","['Ġanother', 'Ġthe', 'Ġa', 'Ġwhat', 'Ġan', 'Ġunknown', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<', '>>POS_12<<', '>>POS_13<<', '>>POS_14<<', '>>POS_15<<', '>>POS_16<<', '>>POS_17<<']","[-0.6622376441955566, -1.2277131080627441, -2.1205716133117676, -3.072950839996338, -4.055094242095947, -4.858665943145752, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
283,3878,Ġroom,-1.1592975854873657,1.1592975854873657,2.309119939804077,0.13010956346988678,"[3878, 4255, 5631, 3326, 7228, 2656, 11057, 4279, 18083, 14673, 5462, 4043, 4369, 14962, 67627, 13409, 19592, 6851, 2035, 15813, 2861, 3166, 10502, 3139, 9656, 37143, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]","['Ġroom', 'Ġpath', 'Ġdoor', 'Ġplace', 'Ġdirection', 'Ġpart', 'Ġexit', 'Ġsource', 'Ġchamber', 'Ġgathering', 'Ġlocation', 'Ġside', 'Ġface', 'Ġshadow', 'Ġshadowy', 'Ġentrance', 'Ġrealm', 'Ġsecret', ',', 'Ġdimension', 'Ġset', 'Ġlife', 'Ġunknown', 'Ġworld', 'Ġhidden', 'Ġavenue', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<']","[-1.1592975854873657, -1.6950126886367798, -1.8735843896865845, -2.7664408683776855, -3.123584270477295, -3.4807276725769043, -3.4807276725769043, -3.837869167327881, -4.105727672576904, -4.19501256942749, -4.284297466278076, -4.373584270477295, -4.373584270477295, -4.462869167327881, -4.5521559715271, -4.730727672576904, -4.909297466278076, -4.998584270477295, -5.0729899406433105, -5.087869167327881, -5.1771559715271, -5.1771559715271, -5.1771559715271, -5.2664408683776855, -5.355727672576904, -5.44501256942749, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
284,2037,.,-1.916152834892273,1.916152834892273,1.9751265048980713,0.05654652416706085,"[2035, 9656, 8120, 2037, 80062, 2931, 11491, 33512, 3188, 30935, 2632, 2226, 3583, 45116, 2361, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]","[',', 'Ġhidden', 'Ġfilled', '.', 'Ġshrouded', 'Ġwhere', 'Ġmarked', 'Ġconcealed', '...', 'Ġtucked', 'Ġwhich', 'Ġ', 'Ġfull', 'Ġadorned', 'Ġthat', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<']","[-1.3209168910980225, -1.5590112209320068, -1.7375810146331787, -1.9161527156829834, -2.4518678188323975, -3.850677251815796, -4.059011459350586, -4.148296356201172, -4.326868057250977, -4.326868057250977, -4.773296356201172, -4.892345428466797, -4.951868057250977, -5.309010982513428, -5.338773727416992, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
285,3461,ĠThere,-0.3735373914241791,0.3735373914241791,1.2155723571777344,0.5827417373657227,"[3461, 5559, 17471, 20847, 2787, 3038, 12, 2427, 2594, 3225, 4019, 8231, 35628, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]","['ĠThere', 'ĠHere', 'ĠWithin', 'ĠInside', 'ĠThis', 'ĠAnd', 'Ċ', 'ĠThe', 'ĠIn', 'ĠBut', 'ĠWhat', 'ĠTheir', 'ĠSuddenly', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<']","[-0.3735373914241791, -2.248537302017212, -2.784250497817993, -3.1413938999176025, -3.2306787967681885, -3.9449656009674072, -4.331871509552002, -4.629490375518799, -5.299131870269775, -5.373537540435791, -5.730679035186768, -5.730679035186768, -5.730679035186768, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
286,2035,",",-1.1856062412261963,1.1856062412261963,0.9366275668144226,0.3003152012825012,"[10650, 2035, 4761, 8778, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45]","['Ġstood', ',', 'Ġsat', 'Ġlived', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<', '>>POS_12<<', '>>POS_13<<', '>>POS_14<<', '>>POS_15<<', '>>POS_16<<', '>>POS_17<<', '>>POS_18<<', '>>POS_19<<']","[-0.501079797744751, -1.1856062412261963, -2.8225080966949463, -3.536794900894165, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
287,17787,Ġamid,-2.693390130996704,2.693390130996704,2.045992136001587,0.0,"[9656, 35768, 2833, 17787, 8532, 8873, 2332, 2303, 4761, 4938, 14704, 2265, 10650, 4548, 15233, 42232, 33512, 77609, 109195, 19416, 27052, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","['Ġhidden', 'Ġamidst', 'Ġunder', 'Ġamid', 'Ġsitting', 'Ġstanding', 'ĠI', 'Ġin', 'Ġsat', 'Ġbehind', 'Ġlocked', 'Ġa', 'Ġstood', 'Ġamong', 'Ġlying', 'Ġilluminated', 'Ġconcealed', 'Ġveiled', 'Ġsprawled', 'Ġlined', 'Ġframed', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<']","[-1.1755335330963135, -1.1755335330963135, -2.4255335330963135, -2.693390130996704, -3.318390130996704, -3.496961832046509, -3.526724100112915, -4.121962070465088, -4.211246490478516, -4.211246490478516, -4.211246490478516, -4.270771503448486, -4.38981819152832, -4.657676696777344, -5.01481819152832, -5.282676696777344, -5.37196159362793, -5.37196159362793, -5.37196159362793, -5.461246967315674, -5.461246967315674, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
288,45172,Ġechoes,-4.227080345153809,4.227080345153809,2.6406235694885254,0.018802344799041748,"[2278, 24062, 92811, 14953, 72363, 11505, 33505, 36593, 2265, 41775, 35372, 47533, 45172, 2296, 119822, 60683, 52235, 94470, 6686, 20420, 30318, 85889, 57430, 57288, 8839, 32837, 38035, 83628, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","['Ġthe', 'Ġscattered', 'Ġhushed', 'Ġrows', 'Ġflickering', 'Ġdust', 'Ġfaded', 'Ġstacks', 'Ġa', 'Ġdusty', 'Ġpiles', 'Ġtowering', 'Ġechoes', 'Ġan', 'Ġcobwebs', 'Ġrelics', 'Ġtangled', 'Ġvials', 'Ġcold', 'Ġchaos', 'Ġwhispered', 'Ġarcane', 'Ġornate', 'Ġcrumbling', 'Ġbroken', 'Ġdiscarded', 'Ġshattered', 'Ġbookshelves', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<']","[-1.786604881286621, -1.9056520462036133, -2.084223747253418, -2.2627954483032227, -2.4413671493530273, -2.8877954483032227, -2.9770803451538086, -3.0663671493530273, -3.2747011184692383, -3.4235105514526367, -3.5127954483032227, -3.869938850402832, -4.227080345153809, -4.837201118469238, -4.852080345153809, -4.986010551452637, -5.030652046203613, -5.030652046203613, -5.209223747253418, -5.209223747253418, -5.298510551452637, -5.298510551452637, -5.387795448303223, -5.477082252502441, -5.655652046203613, -5.655652046203613, -5.655652046203613, -5.655652046203613, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
